date,region,temperature,rainfall,co2,sea_level,year,month,season,decade,temp_rolling_12,rain_rolling_12,z_score,anomaly
2017-04-01,Central,34.05824606955107,67.63229755140779,414.1157718860909,5.78231521481784,2017,4,Spring,2010,27.265014573376646,67.72441999274118,1.4401033577515905,False
2017-05-01,Central,29.50404422305261,28.913963017895227,411.3315534539749,8.40397457065772,2017,5,Spring,2010,27.016509523078852,64.99760353952938,0.6961107852789945,False
2017-06-01,Central,27.834622949190127,56.54605539068864,410.1711813005856,7.363018847960203,2017,6,Summer,2010,27.1907988475288,66.08535378773225,0.4233874695488455,False
2017-07-01,Central,24.99613326494644,42.276039268847136,409.1086119573317,8.246867057466087,2017,7,Summer,2010,27.24427199552443,66.87768795202395,-0.040319523091605206,False
2017-08-01,Central,20.83011339872029,46.32718889705375,411.4274293104574,7.307165995158859,2017,8,Summer,2010,27.224289881406122,66.79853687849551,-0.7208971394808755,False
2017-09-01,Central,21.570451044391582,83.78142680497612,409.92344194155686,7.179765901919303,2017,9,Autumn,2010,27.44264794164405,67.21277336886233,-0.5999526297585446,False
2017-10-01,Central,21.66068931171956,76.70963571973462,411.4968429878608,7.658435048494862,2017,10,Autumn,2010,27.630343161092657,66.6981876923348,-0.5852109466035853,False
2017-11-01,Central,25.55503442662412,91.01356183811971,412.83571802971,8.127661082687634,2017,11,Autumn,2010,27.675960039669718,66.43482590063171,0.05098479916943026,False
2017-12-01,Central,27.841204213985243,95.72256269256832,405.9904607416052,6.780745131441526,2017,12,Winter,2010,27.802424068443482,68.59723525688284,0.42446261120704987,False
2018-01-01,Central,31.93971911157383,94.89278653028371,414.62736423650966,6.989918025304768,2018,1,Winter,2010,27.89333962003616,68.93021400326478,1.0940123467592076,False
2018-02-01,Central,35.20074293606393,85.96831398901931,413.0634503630681,7.675246512186884,2018,2,Winter,2010,28.008491609350383,69.67609043670105,1.6267462013076626,False
2018-03-01,Central,29.84568509639074,80.50319552276355,412.072497189776,8.187438013824183,2018,3,Spring,2010,27.569723837184128,70.85725226861315,0.7519226005616321,False
2018-04-01,Central,33.819161434155355,69.84102468745976,411.7357717409728,8.634463940968846,2018,4,Spring,2010,27.549800117567816,71.04131286328416,1.4010455384185516,False
2018-05-01,Central,31.278346909651415,106.90922217614936,413.8881989328934,6.33995536963895,2018,5,Spring,2010,27.697658674784382,77.54091779313866,0.9859679467841725,False
2018-06-01,Central,29.6089820298441,53.91173044940096,412.8463174837321,7.663595603910917,2018,6,Summer,2010,27.845521931505555,77.32139071469803,0.713253843811734,False
2018-07-01,Central,23.758116079790597,52.82507444545542,416.1550265288235,7.498881923243654,2018,7,Summer,2010,27.742353832742563,78.20047697941538,-0.2425669467664158,False
2018-08-01,Central,22.497536273269425,44.48773342492854,417.3624930045111,7.540728196008123,2018,8,Summer,2010,27.88130573895499,78.04718902340495,-0.44850029023071086,False
2018-09-01,Central,19.846103256100637,81.68584615195414,416.81660779180686,7.68009765525355,2018,9,Autumn,2010,27.737610089930744,77.87255730231978,-0.8816489598925248,False
2018-10-01,Central,21.39817105579397,83.33887606047993,410.7269340019935,8.149188611207332,2018,10,Autumn,2010,27.715733568603614,78.42499399738189,-0.6280969756225374,False
2018-11-01,Central,21.217415548940764,92.28358216170258,417.0079824400718,7.813660482419793,2018,11,Autumn,2010,27.354265328796668,78.53082902434714,-0.6576259159429366,False
2018-12-01,Central,26.3121937712564,82.70251044995908,419.2434918267107,8.934877273424748,2018,12,Winter,2010,27.226847791902596,77.44582467079637,0.17467736870666997,False
2019-01-01,Central,30.87474059768911,106.99306274869248,413.2525170094271,8.628322168679597,2019,1,Winter,2010,27.138099582412206,78.45418102233043,0.920033210375007,False
2019-02-01,Central,35.28374406151972,65.57063093752325,416.4181786302719,8.635605644930354,2019,2,Winter,2010,27.145016342866853,76.75437410137242,1.6403055961099484,False
2019-03-01,Central,35.84112190687661,65.66435967236451,417.5565675995308,8.506559740081688,2019,3,Spring,2010,27.644636077074008,75.51780444717251,1.7313610633429477,False
2019-04-01,Central,32.57395350746794,51.86551296528205,416.9159668598885,7.952983619596759,2019,4,Spring,2010,27.54086874985006,74.01984513699102,1.1976234065357216,False
2019-05-01,Central,32.21606407561092,68.57031785917744,415.0099499446046,7.7934160876565075,2019,5,Spring,2010,27.61901184701335,70.82493644391003,1.139157161946062,False
2019-06-01,Central,27.722142848798928,48.53478981951741,416.7722653328025,8.062177145231653,2019,6,Summer,2010,27.461775248592918,70.3768580580864,0.40501227186050287,False
2019-07-01,Central,26.36390318063956,49.56853614250398,416.4563736076101,8.36239726908075,2019,7,Summer,2010,27.678924173663663,70.10547986617378,0.1831248240028369,False
2019-08-01,Central,21.738917631078763,44.932670122705474,416.2507662601678,7.690574287683623,2019,8,Summer,2010,27.61570595348111,70.14255792432186,-0.5724312564356998,False
2019-09-01,Central,22.31386468096655,72.94167538001602,418.0824268743072,7.761397499935606,2019,9,Autumn,2010,27.821352738886603,69.41387702666036,-0.47850561389738566,False
2019-10-01,Central,22.088522361061667,79.24607757785458,415.3103243609542,7.5278904324408975,2019,10,Autumn,2010,27.87888201432558,69.07281048644157,-0.5153184337775317,False
2019-11-01,Central,26.818169971736804,112.52313071710222,414.3955109491215,8.068801666656503,2019,11,Autumn,2010,28.34561154955858,70.75943953272487,0.2573356582804528,False
2019-12-01,Central,26.5616332758394,104.73472796158232,417.1827041812764,7.016815527088429,2019,12,Winter,2010,28.3663981749405,72.59545765869348,0.21542680075779508,False
2020-01-01,Central,33.26700062216749,103.341050727794,415.4701451337127,7.573144286674132,2020,1,Winter,2020,28.565753176980362,72.2911233236186,1.310842346558432,False
2020-02-01,Central,33.35974039406007,87.97637501776279,417.0431583800091,8.22006616135243,2020,2,Winter,2020,28.405419538025388,74.15826866363857,1.3259926854732373,False
2020-03-01,Central,34.239713377352274,56.59982272076448,421.8523164095032,8.494599557234611,2020,3,Spring,2020,28.2719688272317,73.40289058433856,1.469748580712997,False
2020-04-01,Central,33.036826808433965,59.36499788820902,414.6826015720816,8.789963268379182,2020,4,Spring,2020,28.3105416023122,74.02784766124914,1.273240234581973,False
2020-05-01,Central,31.032383263636223,41.524708407864495,416.9489350482822,8.270133406889473,2020,5,Spring,2020,28.21190153464764,71.77404687363973,0.9457863448478686,False
2020-06-01,Central,28.6880860988353,24.31584574361928,421.4879191628965,9.231157189977576,2020,6,Summer,2020,28.292396805484003,69.75580153398155,0.5628126126621835,False
2020-07-01,Central,17.632753114121847,64.39399237289243,421.947035176693,8.95219829063905,2020,7,Summer,2020,27.56480096660753,70.99125621984726,-1.2432306643089592,False
2020-08-01,Central,24.098843105248328,52.94602703353165,419.8974859639428,8.29742561059087,2020,8,Summer,2020,27.761461422788326,71.6590359624161,-0.18690442131727747,False
2020-09-01,Central,22.26571080055802,57.75988098390025,420.04744871126513,9.316241417377448,2020,9,Autumn,2020,27.75744859942095,70.39388642940646,-0.486372223803406,False
2020-10-01,Central,23.37499972245387,75.93487707658892,424.1708422119619,7.334985588929594,2020,10,Autumn,2020,27.864655046203634,70.117953054301,-0.3051543624889826,False
2020-11-01,Central,25.02856392602876,108.89383701653256,419.632118335557,8.148642709381145,2020,11,Autumn,2020,27.715521209061297,69.81551191258684,-0.03502152098742249,False
2020-12-01,Central,27.572231863958542,100.60185019725786,418.210126591897,8.22542964760305,2020,12,Winter,2020,27.79973775807122,69.47110543222648,0.38052221564152966,False
2021-01-01,Central,32.22050219608861,101.28652300912525,421.228857374022,9.461930412731654,2021,1,Winter,2020,27.712529555897984,69.29989478900409,1.139882191003278,False
2021-02-01,Central,32.51696712743508,104.04878186541076,422.9268099243352,7.063292772794654,2021,2,Winter,2020,27.6422984503459,70.63926202630807,1.1883138842735175,False
2021-03-01,Central,34.795437783153176,75.81670072888794,422.3272810011195,8.920030583615043,2021,3,Spring,2020,27.688608817495975,72.24066852698503,1.5605339354674217,False
2021-04-01,Central,36.077465267758285,59.067753928039686,422.96866198309465,7.935500841934112,2021,4,Spring,2020,27.941995355773003,72.21589819697091,1.7699710571411742,False
2021-05-01,Central,31.820936449893285,46.05914859579868,424.52946328260737,9.292885794306578,2021,5,Spring,2020,28.007708121294424,72.5937682126321,1.0746075375286293,False
2021-06-01,Central,26.010434390485,15.868031196842985,420.1140590322924,8.970208208775528,2021,6,Summer,2020,27.784570478931897,71.88978366706742,0.1253807530679788,False
2021-07-01,Central,19.14369952881877,96.51768313128817,422.5065617285888,8.547388823743463,2021,7,Summer,2020,27.910482680156644,74.56675789693372,-0.9963964334540157,False
2021-08-01,Central,24.85207326302457,47.9502434074989,417.5923886085959,9.848300162778074,2021,8,Summer,2020,27.97325185997133,74.15044259476433,-0.06385373941156566,False
2021-09-01,Central,20.7813004797706,54.113831417001535,428.8364422731424,8.48898363680988,2021,9,Autumn,2020,27.849550999905713,73.8466051308561,-0.7288714125507436,False
2021-10-01,Central,20.786769474199676,84.60664997896733,423.4634711977389,9.059195549462473,2021,10,Autumn,2020,27.633865145884528,74.56925287272097,-0.7279779758144568,False
2021-11-01,Central,24.37828245522892,85.3838214119321,423.5032630388089,9.66647445756182,2021,11,Autumn,2020,27.579675023317876,72.61008490567093,-0.1412540949045434,False
2021-12-01,Central,26.001860497894366,102.01433236944378,424.82779296564377,9.989989820367846,2021,12,Winter,2020,27.44881074281253,72.72779175335309,0.12398008778795548,False
2022-01-01,Central,31.18101284057677,110.905550400414,424.9414869668165,8.943312900269413,2022,1,Winter,2020,27.36218662985321,73.52937736929381,0.9700670651630059,False
2022-02-01,Central,35.03527010744798,93.60783991313792,417.8736012734581,8.561548735943326,2022,2,Winter,2020,27.572045211520948,72.65929887327108,1.5997139002402527,False
2022-03-01,Central,34.01546565546196,64.01481293181463,425.3942534176869,8.72654989020115,2022,3,Spring,2020,27.507047534213346,71.67580822351498,1.4331145787289676,False
2022-04-01,Central,28.589824927377684,52.0122291216888,424.5775280795639,8.728870603236546,2022,4,Spring,2020,26.883077505848302,71.08784782298574,0.5467602758991281,False
2022-05-01,Central,32.356520862583054,54.63039755655323,423.637575092277,9.814058577128373,2022,5,Spring,2020,26.927709540239118,71.80211856971529,1.1621027427048454,False
2022-06-01,Central,26.858885630226307,35.87577109099132,418.85245326627575,10.833771981229676,2022,6,Summer,2020,26.998413810217556,73.46943022756098,0.2639871305955878,False
2022-07-01,Central,24.222890933500462,48.04764184477397,421.5310500120867,8.351971127862289,2022,7,Summer,2020,27.4216797606077,69.43026012035146,-0.16663947348192784,False
2022-08-01,Central,23.34739625650169,19.95990772275304,419.8044778083614,9.309217515750293,2022,8,Summer,2020,27.296290010064123,67.09773214662263,-0.3096637747493799,False
2022-09-01,Central,19.31733220918317,50.686163350573125,423.6639397879236,9.48219537807673,2022,9,Autumn,2020,27.174292654181837,66.81209314108693,-0.9680311064694544,False
2022-10-01,Central,21.18985867042422,100.14181226900388,424.67587789488704,9.764312219940686,2022,10,Autumn,2020,27.20788342053388,68.10668999858999,-0.6621277174940915,False
2022-11-01,Central,26.41665556001194,103.76652790920052,428.4442445882832,9.680462702418955,2022,11,Autumn,2020,27.377747845932465,69.63858220669569,0.1917426630350445,False
2022-12-01,Central,28.91203716185586,94.78432904222431,422.9366135808013,9.161175716523529,2022,12,Winter,2020,27.620262567929256,69.0360819294274,0.5993981512703911,False
2023-01-01,Central,33.51502437689648,84.12296699782108,427.7556194469401,10.070221679111611,2023,1,Winter,2020,27.814763529289234,66.80419997921132,1.35136049606843,False
2023-02-01,Central,34.28354355593268,81.18239082832599,422.74060703865246,10.284577447483388,2023,2,Winter,2020,27.752119649996292,65.76874588881032,1.4769088534486121,False
2023-03-01,Central,36.670415070630845,63.090591984561065,423.6720919682038,10.198031278339052,2023,3,Spring,2020,27.973365434593703,65.69172747653919,1.866837701188903,False
2023-04-01,Central,36.47818220781997,63.070404225412695,424.8614719045984,9.585149677377318,2023,4,Spring,2020,28.63072854129722,66.61324206851619,1.8354337742359512,False
2023-05-01,Central,31.966927823254096,28.51647560494712,421.9800005212076,8.665157263300335,2023,5,Spring,2020,28.598262454686477,64.43708190588235,1.098457270387753,False
2023-06-01,Central,28.885418853060138,55.65286135891367,427.65500838607153,9.9739090699716,2023,6,Summer,2020,28.767140223255964,66.08517276154254,0.59504967821116,False
2023-07-01,Central,24.31881519240293,54.04277904463113,420.42230358679006,9.156139066413786,2023,7,Summer,2020,28.775133911497832,66.5847675281973,-0.15096890407178074,False
2023-08-01,Central,22.046412541836983,58.480406428958034,425.5555263773024,9.934409260687431,2023,8,Summer,2020,28.666718601942446,69.79480908704772,-0.5221976617492601,False
2023-09-01,Central,21.12704069427454,65.95304143136674,429.3740109035492,11.327729315118251,2023,9,Autumn,2020,28.817527642366723,71.06704892711386,-0.6723899125500823,False
2023-10-01,Central,21.56758736609917,80.0265196808189,427.87625374205527,10.710279675112108,2023,10,Autumn,2020,28.84900503367297,69.39077454476511,-0.6004204516626495,False
2023-11-01,Central,26.064962079372613,106.57199735811092,423.3858439767829,9.59211958046922,2023,11,Autumn,2020,28.81969724361969,69.62456366550764,0.1342886137412321,False
2023-12-01,Central,29.076386509846948,104.06323922008288,425.8401214593968,8.838304846832974,2023,12,Winter,2020,28.83339302261895,70.39780618032918,0.6262469160633033,False
2024-01-01,Central,33.05241791841844,88.5599415539906,431.1215487336148,9.991977591752962,2024,1,Winter,2020,28.79484248441244,70.76755406000999,1.2757872604749894,False
2024-02-01,Central,37.67071937501356,73.09969504526354,427.34076508405855,10.350906860629294,2024,2,Winter,2020,29.077107136002525,70.09399607808811,2.030251400835375,True
2024-03-01,Central,33.41870431388491,77.33950478364238,426.5634953545416,9.914954967581703,2024,3,Spring,2020,28.806131239607023,71.28140547801155,1.3356252665208428,False
2024-04-01,Central,33.3639899426864,58.30967328695154,428.9705532789599,10.934714330478986,2024,4,Spring,2020,28.546615217512564,70.88467789980645,1.3266869086809294,False
2024-05-01,Central,35.022889484421015,41.94434245608479,427.4600410516203,9.827237608313302,2024,5,Spring,2020,28.801278689276472,72.00366680406792,1.5976913522976914,False
2024-06-01,Central,29.821854334267364,58.82284096123216,428.1404235491997,9.753188010501267,2024,6,Summer,2020,28.87931497937707,72.2678317709278,0.7480295122414946,False
2024-07-01,Central,22.88236247156313,48.444350589659095,431.6737184100259,9.187960797587628,2024,7,Summer,2020,28.75961058597376,71.80129606634681,-0.38563354807181566,False
2024-08-01,Central,20.564741324619416,42.05583434741093,428.5957142095485,10.369382457602343,2024,8,Summer,2020,28.63613798453896,70.43258172621786,-0.7642493796158835,False
2024-09-01,Central,22.34966248758585,66.75823138959359,423.7062474868449,11.2480997262036,2024,9,Autumn,2020,28.73802313398157,70.49968088940345,-0.4726575414725662,False
2024-10-01,Central,22.80650151368092,108.183912202545,434.3516276167391,9.410718673258184,2024,10,Autumn,2020,28.841265979613382,72.84613026621395,-0.39802649662951184,False
